file_name,url,inference_transcript,audio_duration,text_length,state,group_id,id
STT_AM_AB1684_0069_566845_to_570034,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0069_566845_to_570034.wav,རྙིང་མ།ས་སྐྱ།དགེ་ལུགས་བཅས་ཀྱི་ཆོས་འབྱུང་གནང་,3.189,44,transcribing,1,3418324
STT_AM_AB1684_0070_573055_to_576497,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0070_573055_to_576497.wav,སོན་ཐོགབཀའ་བརྒྱུད་ཁོངས་འབྲི་གུང་བཀའ་བརྒྱུད་གཅིག་པུས་,3.442,52,transcribing,1,3418325
STT_AM_AB1684_0071_578674_to_580784,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0071_578674_to_580784.wav,གཏན་ཉིན་སློབ་ཁག་གི་སློབ་དེབ་ནང་,2.11,31,transcribing,1,3418326
STT_AM_AB1684_0072_583028_to_586673,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0072_583028_to_586673.wav,གསལ་འབྲེལ་ཆགས་ཆོས་འབྱུང་ལ་སྣོན་བཅོས་ཕྲན་བུ་དང་བཅས་གནང་འབྱོར,3.645,59,transcribing,1,3418327
STT_AM_AB1684_0073_592410_to_596849,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0073_592410_to_596849.wav,་ལས་བཀའ་བརྒྱུད་སྤྱིའི་ཆོས་འབྱུང་གནང་སོན་མ་བྱུང་།སླད་བཀའ་བརྒྱུད་སྤྱིའི་ཆོས་འབྱུང་ཕུལ་འབྱོར་བྱུང་མཚམས་ཆོས་རིག་ལས་ཁུངས་ནས,4.439,118,transcribing,1,3418328
STT_AM_AB1684_0074_599042_to_603458,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0074_599042_to_603458.wav,་ཕྱོགས་བསྒྲིགས་ཀྱིས་ཆོས་རྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་སོ་སོས་མཐའ་མའི་ཞུ་དག་གྲུབ་མཚམས་དཔར་སྐྲུན་གྱིས་སློབ་གྲྭ་,4.416,117,transcribing,1,3418329
STT_AM_AB1684_0075_608492_to_613740,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0075_608492_to_613740.wav,ཁག་ལ་འགྲེམས་སྤེལ་གནང་རྒྱུ།གྲོས་གཞི་དོན་ཚན་གཉིས་པ།ཆོས་རྒྱུད་ཁག་གི་དབང་ལྡན་སྐུ་ཚབ་ཡོད་པའི་བཙན་བྱོལ་བོད་མིའི་,5.248,106,transcribing,1,3418330
STT_AM_AB1684_0076_614095_to_616559,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0076_614095_to_616559.wav,ཆོས་དོན་ལྷན་ཚོགས་ཤིག་འཛུགས་རྒྱུའི་ཁྲིམས་ཡིག་,2.464,44,transcribing,1,3418331
STT_AM_AB1684_0077_620609_to_624220,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0077_620609_to_624220.wav,ཟིན་བྲིས་ཐོག་བཀའ་བསྡུར་གནང་རྒྱུ།གྲོས་ཆོད།ཆོས་ཚོགས,3.611,49,transcribing,1,3418332
STT_AM_AB1684_0078_624524_to_628012,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0078_624524_to_628012.wav,་ཐེངས་༨དང་༩པའི་གྲོས་ཆོད་དགོངས་དོན་ད་ཡོད་ཆོས་བརྒྱུད་སྤྱི་འཐུས་རྣམས་སྤྱི་འཐུས་སུ་རང་གནས་ཐོགབཙན་བྱོལ,3.488,97,transcribing,1,3418333
STT_AM_AB1684_0079_634547_to_636606,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0079_634547_to_636606.wav,་བོད་མིའི་ཆོས་དོན་ལྷན་ཚོགས་གསར་འཛུགས་གནང་རྒྱུའི་ཁྲིམས་ཡིག་,2.059,58,transcribing,1,3418334
STT_AM_AB1684_0080_639593_to_645347,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0080_639593_to_645347.wav,ཟིན་བྲིས་བོད་གཞུང་ཆོས་རིག་ལས་ཁུངས་ནས་བཀོད་དེ།ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ཀྱི་དབུ་ཁྲིད་བླ་ཆེན་རྣམ་པ་དང་།,5.754,118,transcribing,1,3418335
STT_AM_AB1684_0081_647108_to_649636,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0081_647108_to_649636.wav,རྒྱ་བལ་འབྲུག་གསུམ་ཁུལ་གྱི་དགོན་སྡེ་ཞལ་གྲངས,2.528,42,transcribing,1,3418336
STT_AM_AB1684_0082_650212_to_652484,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0082_650212_to_652484.wav,་༢༣༣ལ་བཀྲམས་ཏེ་དགོངས་འཆར་བསྡུ་བཞེས་ཀྱིས་སྣོན་འཕྲི་གནང་ཟིན་ཚོགས་ཐོག་ཏུ་༸སྙན་གསན་བྱུང་བ་ལྟར།ཆོས་ཚོགས་ཐེངས་བཅུ་པ་འདིའི་ཐོག་ནས་ཐོག་མར་དོན་ཚན་སྤྱིའི་ཐོག་བགྲོ་གླེང་,2.272,158,transcribing,1,3418337
STT_AM_AB1684_0083_667601_to_670033,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0083_667601_to_670033.wav,བསྡུས་ཙམ་དང།དེ་རྗེས་དོན་ཚན་རེ་རེ་བཞིན་གྲོས་བསྡུར་གྱིས་,2.432,54,transcribing,1,3418338
STT_AM_AB1684_0084_677899_to_683384,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0084_677899_to_683384.wav,སྣོན་འཕྲི་སྤོར་གཅོག་གནང་འོས་གནང་སྟེ་ཟིན་བྲིས་གཏན་འབེབས་གནང་གྲུབ་པས།ཁྲིམས་ཡིག་གི་ནང་དོན་གཞིར་བཟུང་,5.485,97,transcribing,1,3418339
STT_AM_AB1684_0085_683974_to_688429,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0085_683974_to_688429.wav,བོད་མི་མང་སྤྱི་འཐུས་ལྷན་ཚོགས་སུ་མཐའ་མའི་གཏན་འབེབས་སླད་འབུལ་རྒྱུ།,4.455,64,transcribing,1,3418340
STT_AM_AB1684_0086_691484_to_695922,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0086_691484_to_695922.wav,༼བསྐྱར་བཅོས་གཏན་འབེབས་གནང་བའི་ཆོས་དོན་ལྷན་ཚོགས་ཀྱི་ཁྲིམས་ཡིག་ཟིན་བྲིས་ཟུར་དུ་ཤོག་གྲང,4.438,84,transcribing,1,3418341
STT_AM_AB1684_0087_698807_to_701220,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0087_698807_to_701220.wav,ས་༨༡ནས་༩༠བར་ཡོད།,2.413,16,transcribing,1,3418342
STT_AM_AB1684_0088_705237_to_709845,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0088_705237_to_709845.wav,༽གྲོས་གཞི་དོན་ཚན་གསུམ་པ།བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་པའི་དབུ་ཁྲིད་,4.608,88,transcribing,1,3418343
STT_AM_AB1684_0089_713621_to_716309,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0089_713621_to_716309.wav,བླ་ཆེན་དང་།སྐུ་ཚབ་རྣམ་པའི་ལྷན་ཚོགས་སུ་ཆོས་ལུགས་ཆོས་བརྒྱུད་སོ་སོའི་བླ་སྤྲུལ་ངོས་འཛིན་གནང་ཕྱོགས་ཐོག་བཀའ་བསྡུར་དང་འབྲེལ་རྩ་འཛིན་ཡིག་ཆ་གཏན་འབེབས་གནང་བ་དེ་དག་ཡོངས་ཁྱབ་གསལ་བསྒྲགས་དང་།ཕྱག་བསྟར་གནང་ཕྱོགས་དམ་དོན་ཡོང་ཐབས་སྐོར་བཀའ་བསྡུར་གནང་རྒྱུ།གྲོས་ཆོད།ཀ༽ཕྱི་ལོ་༢༠༠༨ཟླ་༥ཚེས་༢།༣ཉིན་བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་པའི་དབུ་ཁྲིད་བླ་ཆེན་དང་སྐུ་ཚབ་རྣམ་པའི་ལྷན་ཚོགས,2.688,369,transcribing,1,3418344
STT_AM_AB1684_0090_719765_to_722165,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0090_719765_to_722165.wav,་ཐོག་གཏན་འབེབས་གནང་བའི་བླ་སྤྲུལ་ངོས་འཛིན་གནང་ཕྱོགས་དང་འབྲེལ་བའི་རྩ་འཛིན་ཡིག་ཆ་དོན་ཚན་༣ཅན་དེ་བཞིན་ཡོངས་ཁྱབ་གསལ་བསྒྲགས་དང་།,2.4,121,transcribing,1,3418345
STT_AM_AB1684_0091_735458_to_737890,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0091_735458_to_737890.wav,ལག་བསྟར་ཆེད་ཆོས་སྡེ་ཁག་ཡོངས་ལ་ཕུལ་ཟིན་ཞིང་།དེ་མིན་རྒྱ་ཡིག་དང་དབྱིན་ཡིགཧིན་དྷི་མཚོན་པའི་སྐད་ཡིག་གང་མང་ནང་བསྒྱུར་ཏེ་གཙོ་བོ་བོད,2.432,124,transcribing,1,3418346
STT_AM_AB1684_0092_763831_to_766711,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0092_763831_to_766711.wav,་གཞུང་ཆོས་རིག་ལས་ཁུངས་དང་།ཆོས་རྒྱུད་སོ་སོའི་བླ་ཆེན་རྣམ་པས་དབུས་འབྲེལ་,2.88,69,transcribing,1,3418347
STT_AM_AB1684_0093_769935_to_772720,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0093_769935_to_772720.wav,ཡོད་ཚང་མས།ཕྱི་ནང་མི་རིགས་གང་མང་ལ་གསལ་བསྒྲགས་,2.785,44,transcribing,1,3418348
STT_AM_AB1684_0094_776759_to_781047,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0094_776759_to_781047.wav,རྒྱ་མི་ཆུང་བ་གནང་རྒྱུ།ཁ༽བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་སོ་སོའི་བླ་སྤྲུལ་ངོས་འཛིན་ཞུ་ཕྱོགས་རྩ་འཛིན་འདི་དང་ཡོངས་སུ་མཐུན་པ་གནང་རྒྱུ།,4.288,149,transcribing,1,3418349
STT_AM_AB1684_0095_785079_to_787767,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0095_785079_to_787767.wav,ག༽རྒྱ་ནག་གཞུང་གིས་ཆབ་སྲིད་ཀྱི་དགོས་མཁོ་གཞི་བཟུང་,2.688,48,transcribing,1,3418350
STT_AM_AB1684_0096_791099_to_794427,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0096_791099_to_794427.wav,སྤྲུལ་སྐུ་ངོས་འཛིན་བྱས་རིགས་རྣམས་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་སོ་སོས་མཁྱེན་རྟོགས་བྱུང་འཕྲལ།བོད་གཞུང་ཆོས་རིག་ལས་ཁུངས་ལ་སྙན་གསན་,3.328,140,transcribing,1,3418351
STT_AM_AB1684_0097_798572_to_802892,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0097_798572_to_802892.wav,གྱིས་མཉམ་སྦྲེལ་ཐོག་ངོས་ལེན་མེད་པའི་གསལ་བསྒྲགས་གནང་རྒྱུ།གྲོས་གཞི་དོན་ཚན་བཞི་པ།,4.32,77,transcribing,1,3418352
STT_AM_AB1684_0098_806537_to_813574,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0098_806537_to_813574.wav,ཆོས་ཚོགས་ཐེངས་༩པའི་གྲོས་ཆོད་ནང་གསལ་བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་སོ་སོར་དགེ་བཤེས་,7.037,102,transcribing,1,3418353
STT_AM_AB1684_0099_815869_to_819683,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0099_815869_to_819683.wav,མའམ།མཁན་མོའི་མཚན་གནས་གཏན་འབེབས་གནང་ཕྱོག,3.814,39,transcribing,1,3418354
STT_AM_AB1684_0100_829862_to_833190,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0100_829862_to_833190.wav,ས་ཐད་ཆོས་ཚོགས་ཐེངས་བཅུ་པ་བར་ཕར་འགྱངས་གནང་རྒྱུ་གསལ་དོན་བཞིན་ད་ལམ་ཇི་དགེ་བཀའ་བསྡུར་གནང་རྒྱུ།གྲོས་ཆོད།ཀ༽བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་སོ་སོའི་བཙུན་མའི་འདུས་སྡེའི་ཁོངས་,3.328,185,transcribing,1,3418355
STT_AM_AB1684_0101_837030_to_840710,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0101_837030_to_840710.wav,ནས་སློབ་གཉེར་མཐར་སོན་པ་རྣམས་ལ།ཆོས་བརྒྱུད་སོ་སོའི་བསླབ་པ་མཐར་སོན་གྱི་རིམ་པ་དང་མཐུན་པར་མཚན་གནས་གསར་རྙིང་གང་འོས་འབུལ་འཐུས།,3.68,119,transcribing,1,3418356
STT_AM_AB1684_0102_847913_to_851177,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0102_847913_to_851177.wav,ཁ༽མཚན་གནས་འབུལ་ཕྱོགས་ཀྱི་བརྒྱུད་རིམ་དང་ལམ་ལུགས་ཞིབ་ཕྲ་གསར་གཏོད་,3.264,63,transcribing,1,3418357
STT_AM_AB1684_0103_851561_to_855817,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0103_851561_to_855817.wav,དགོས་པར་བརྟེན།བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་སོ་སོས་འཆར་གཞི་བཀོད་དེ་ཆོས་ཚོགས་ཐེངས་༡༡པའི་ཐོག་གཏན་འབེབས་གནང་རྒྱུ།གྲོས་གཞི་དོན་ཚན་ལྔ་པ།དམ་སྲི་དོལ་,4.256,163,transcribing,1,3418358
STT_AM_AB1684_0104_887639_to_890963,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0104_887639_to_890963.wav,རྒྱལ་སྐོར་གཙོ་བོ་༸གོང་ས་༸སྐྱབས་མགོན་ཆེན་པོའི་དགོངས་གཞི་དང་རྒྱལ་སྤྱིའི་དགེ་ལྡན་ལྷན་ཚོགས།གདན་གསུམ་བཅས་པའི་གྲོས་ཆོད་ནང་དོན་ལྟར་གདན་གསུམ་གཙོས་ཆོས་སྡེ་ཁག་ནས།རང་དོན་རང་གཅེས་ཀྱིས་དེང་ལེགས་ཕྱོགས་སུ་འགྲོ་བཞིན་ཡང་སྤྱི་ཡོངས་ཀྱིས་གནང་ཕྱོགས་དང་།ལྷག་པར་དུ་དོལ་རྒྱལ་ཕྱོགས་གཏོགས་པས་བོད་ཀྱི་ཆོས་སྲིད་ལ་འགལ་རྐྱེན་དང་༸གོང་ས་༸སྐྱབས་མགོན་ཆེན་པོ་མཆོག་ལ་མཚན་སྨད་ཀྱི་བྱ་བ་སྣ་ཚོགས་སྤེལ་དང་སྤེལ་བཞིན་པར་བྱ་ཕྱོགས་ཇི་དགེའི་སྐོར་བཀའ་བསྡུར་གནང་རྒྱུ།གྲོས་ཆོད།ཀ༽༸རྒྱལ,3.324,435,transcribing,1,3418359
STT_AM_AB1684_0105_905037_to_909930,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0105_905037_to_909930.wav,་མཆོག་ལྔ་པ་ཆེན་པོ་མཆོག་དང་༸རྒྱལ་མཆོག་བཅུ་གསུམ་པ་ཆེན་པོ་མཆོགཀུན་,4.893,63,transcribing,1,3418360
STT_AM_AB1684_0106_913407_to_917980,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0106_913407_to_917980.wav,གཟིགས་པཎ་ཆེན་རིན་པོ་ཆེ།ཁྲི་ཆེན་ངག་དབང་མཆོག་ལྡན།འཇམ་དབྱངས་མཁྱེན་བརྩེ་ཆོས་ཀྱི་བློ་གྲོས།,4.573,85,transcribing,1,3418361
STT_AM_AB1684_0107_919904_to_924409,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0107_919904_to_924409.wav,ངོར་ཁང་གསར་དམ་པ་རྡོ་རྗེ་འཆང་ངག་དབང་བློ་གྲོས་གཞན་ཕན་སྙིང་པོ།,4.505,59,transcribing,1,3418362
STT_AM_AB1684_0108_925827_to_929387,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0108_925827_to_929387.wav,ཁང་གསར་མཁན་པོ་ངག་དབང་ཡོན་ཏན་རྒྱ་མཚོ།རྡོ་བྲག་རིག་འཛིན,3.56,52,transcribing,1,3418363
STT_AM_AB1684_0109_932138_to_936930,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0109_932138_to_936930.wav,་ཆེན་མོ་སྐུ་ཕྲེང་བཞི་པ་པདྨ་འཕྲིན་ལས།དགའ་ལྡན་ཁྲི་ཐོག,4.792,51,transcribing,1,3418364
STT_AM_AB1684_0110_939884_to_941932,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0110_939884_to_941932.wav,་བརྒྱ་པ་རྗེ་བཙུན་བློ་བཟང་ཉི་མ།བློ་གླིང་མཁན་ཆེན་པདྨ་རྒྱལ་མཚན་སོགས་བོད་གངས་ཅན་གྱི་ཚད་ལྡན་སྐྱེས་ཆེན་ཤིན་ཏུ་མང་,2.048,107,transcribing,1,3418365
STT_AM_AB1684_0111_962412_to_966604,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0111_962412_to_966604.wav,པོས་རྒྱལ་བསྟན་གཙང་མ་འཛིན་སྤེལ་དང་སྐྱེ་འགྲོའི་བདེ་དོན་ལ་དགོངས་ནས་དམ་སྲི་དོལ་རྒྱལ་བསྟེན་གསོལ་ཐད་དམ་བསྒྲགས་མཛད་པ་དང།ལྷག་པར་༸རྒྱལ་མཆོག་ལྔ་པ་ཆེན་པོས་དོལ་རྒྱལ་གྱི་རྒྱུའི་ཁྱད་པར་སྨོན་ལམ་ལོག་པ་ཡིན་པ་དང་།ངོ་བོའི་ཁྱད་པར་དམ་སྲི་འབྱུང་པོ་ཡིན་པ།བྱེད་ལས་ཀྱི་ཁྱད་པར་,4.192,251,transcribing,1,3418366
STT_AM_AB1684_0112_974860_to_977036,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0112_974860_to_977036.wav,བསྟན་དང་འགྲོ་བ་ཀུན་ལ་འཚེ་བར་བྱེད་པ་ཡིན་པར་གསུངས་,2.176,48,transcribing,1,3418367
STT_AM_AB1684_0113_978477_to_985007,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0113_978477_to_985007.wav,པ་ལྟར།གངས་ལྗོངས་རྒྱལ་བསྟན་ཡོངས་རྫོགས་ཀྱི་མངའ་བདག་སྤྱི་ནོར་༸གོང་ས་༸སྐྱབས་མགོན་ཆེན་པོ་མཆོག་ནས་ཀྱང་བོད་ཀྱི་,6.53,104,transcribing,1,3418368
STT_AM_AB1684_0114_985379_to_992314,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0114_985379_to_992314.wav,བསྟན་སྲིད་ཀྱི་བདེ་དོན་ལ་གཅིག་ཏུ་དགོངས་ནས་དམ་སྲི་དོལ་རྒྱལ་བསྟེན་གསོལ་མི་རུང་བའི་བཀའ་སློབ་ལམ་སྟོན་རིམ་ཕེབས་ལ།དབུ་ཁྲིད་བླ་ཆེན,6.935,122,transcribing,1,3418369
STT_AM_AB1684_0115_1004777_to_1006793,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0115_1004777_to_1006793.wav,་རྣམ་པ་དང་།མཁན་པོ།བླ་སྤྲུལ།སྐུ་ཚབ་བཅས་འདུས་པའི་ཆོས་ཚོགས་ཐེངས་བཅུ་པ་སྤྱི་ཐོག་ནས་མཐའ་གཅིག་ཏུ་རྒྱབ་སྐྱོར་,2.016,102,transcribing,1,3418370
STT_AM_AB1684_0116_1006921_to_1011081,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0116_1006921_to_1011081.wav,ཞུ་རྒྱུ་དང་འབྲེལ་དགེ་ལུགས་ཀྱི་གདན་ས་ཁག་གི་དགེ་འདུན་པ་རྣམ་པས་དམ་པའི་,4.16,67,transcribing,1,3418371
STT_AM_AB1684_0117_1012345_to_1020310,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0117_1012345_to_1020310.wav,ཆོས་འདུལ་བ་དང་མཐུན་པར་ཚུལ་ཤིང་བཞེས་ཏེ་དོལ་རྒྱལ་བསྟེན་གསོལ་བྱེད་མཁན་དང་ཆོས་དང་ཟང་ཟིང་གི་འབྲེལ་བ་གཙང་,7.965,99,transcribing,1,3418372
STT_AM_AB1684_0118_1020546_to_1028427,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0118_1020546_to_1028427.wav,གཅོད་གནང་བར་ཆོས་ཚོགས་འདིའི་ཐོག་ནས་རྗེས་སུ་ཡི་རང་དང་བསྔགས་བརྗོད་ཡོད།ཁ༽འཇིག་རྟེན་པའི་ལྷ་འདྲེ་སྤྱི་དང་ལྷག་པར་དམ་སྲི་གདུག་པ་ཅན་ལ་སྐྱབས་སུ་འཆའ་ན།,7.881,140,transcribing,1,3418373
STT_AM_AB1684_0119_1039564_to_1045842,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0119_1039564_to_1045842.wav,ནང་པའི་ཆོས་ལ་འཇུག་པའི་སྒོ་སྐྱབས་འགྲོ་དང་འགལ་བར་བརྟེན།དོལ་རྒྱལ་བསྟེན་གསོལ་བྱེད་མཁན་སྤྱི་སྒེར་གང་ཡིན་རུང།བོད་གངས་ཅན་གྱི་ཆོས་བརྒྱུད་གང་གིའང་ཁོངས་གཏོགས་མིན་པ་ཆོས་ཚོགས་འདིའི་ཐོག་ནས་གསལ་པོ་བཟོ་རྒྱུ།,6.278,192,transcribing,1,3418374
STT_AM_AB1684_0120_1049596_to_1052860,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0120_1049596_to_1052860.wav,ག༽འདས་པའི་ལོ་༣༧༠ཙམ་གྱི་རིང་ཆོས་བརྒྱུད་ཁག་གི་སྐྱེས་ཆེན་དམ་པ་ཚོས་དོལ་རྒྱལ་གྱི་རྒྱུ་དང་ངོ་བོ།བྱེད་ལས་བཅས་ཀྱི་ཐད་ངོས་འཛིན་དམ་བསྒྲགས་ཇི་གནང་དང་།དམ་སྲི་དོལ་རྒྱལ་བསྟེན་གསོལ་བྱས་པར་བརྟེན་,3.264,179,transcribing,1,3418375
STT_AM_AB1684_0121_1082174_to_1084924,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0121_1082174_to_1084924.wav,ནས་བསྟན་སྲིད་སྤྱི་སྒེར་ལ་གནོད་སྐྱོན་ཇི་བྱུང་རྣམས་ཆོས་བར,2.75,55,transcribing,1,3418376
STT_AM_AB1684_0122_1088534_to_1091638,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0122_1088534_to_1091638.wav,ྒྱུད་སོ་སོས་ཞིབ་འཇུག་གིས་གུང་བསྒྲིགས་ཏེ་སྐད་ཡིག་དང་དྲྭ་རྒྱ་སོགས་བརྒྱུད་ལམ་འདྲ་མིན་བརྒྱུད་པར་འགྲེམས་དང་།ཕྱི་ནང་གི་མི་རིགས་ཁག་ལ་དུས་རྒྱུན་རྒྱུ་མཚན་དུ་མའི་སྒོ་ནས་གསལ་བཤད་ཀྱི་ལམ་ནས་དངོས་དོན་ཇི་ཡིན་གོ་བརྡ་འཕྲོད་ཐབས་མཛད་རྒྱུ།གྲོས་གཞི་དོན་ཚན་དྲུག་པ།བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་,3.104,275,transcribing,1,3418377
STT_AM_AB1684_0123_1101141_to_1104870,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0123_1101141_to_1104870.wav,གཡུང་དྲུང་བོན་བཅས་ཀྱི་ཆོས་སྡེ་དང་ཆོས་ཚོགས་གྲྭ་བཙུན་སྒེར་བཅས་ནས་སྤྱི་ཚོགས་ནང་ཆོས་འཆད་སྤེལ་གཙོས་རོགས་ཕན་གནང་ཕྱོགས་ཇི་དགེའི་སྐོར།གྲོས་ཆོད།ཀ༽བོད་ཀྱི་,3.729,145,transcribing,1,3418378
STT_AM_AB1684_0124_1111570_to_1115282,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0124_1111570_to_1115282.wav,ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ཀྱིས་སྤྱི་ཚོགས་ནང་ཆོས་འཆད་སྤེལ་དང་།སྨན་ཁང་འཛུགས་པ་སོགས་མང་ཚོགས་ལ་ཕན་པའི་ལས་དོན་གནང་བཞིན་པ་རྣམས་མུ་,3.712,141,transcribing,1,3418379
STT_AM_AB1684_0125_1119923_to_1125458,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0125_1119923_to_1125458.wav,མཐུད་རྒྱུན་སྐྱོང་ཐོགརང་རང་གནས་ཡུལ་སྤྱི་ཚོགས་ཀྱི་འཕྲོད་བསྟེན་དང་ཤེས་ཡོན།ཁོར་ཡུག་སྲུང་སྐྱོབ་བཅས་ལ་ཕན་པའི་ལས་གཞི་གང་མང་,5.535,116,transcribing,1,3418380
STT_AM_AB1684_0126_1127041_to_1129345,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0126_1127041_to_1129345.wav,སྤེལ་ཐབས་གནང་རྒྱུ།ལྷག་པར་བླ་ཆེན་ཁག་གིས་བོད་ནང་གི་བོད་མི་ཚོའི་,2.304,61,transcribing,1,3418381
STT_AM_AB1684_0127_1135600_to_1143210,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0127_1135600_to_1143210.wav,ཤེས་ཡོན་དང་འཕྲོད་བསྟེན།ཁོར་ཡུག་སྲུང་སྐྱོབ་བཅས་ཀྱི་ཆེད་དགོན་སྡེ་ཁག་གིས་དམིགས་བསལ་ཤུགས་སྐྱེད་ཀྱི་ནུས་པ་འདོན་དགོས་པའི་སློབ་སྟོན་གནང་རྒྱུ།དེ་བཞིན་ཡེ་ཤུ་སོགས་ཆོས་ལུགས་གཞན་གྱིས་སྤྱི་ཚོགས་ཞབས་ཞུའི,7.61,189,transcribing,1,3418382
STT_AM_AB1684_0128_1143649_to_1145775,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0128_1143649_to_1145775.wav,་ལས་དོན་གནང་སྟངས་ལ་མིག་དཔེ་དང་།,2.126,31,transcribing,1,3418383
